ArchiveDate,Adult_Child,Speciality,care_type,0_6_months,6_12_months,12_18_months,18_plus_months,wait_total
7/31/2025,Adult,Gastro-Intestinal Surgery,ipdc,357,156,123,246,882
7/31/2025,Adult,General Medicine,ipdc,105,6,6,2,119
7/31/2025,Adult,General Surgery,ipdc,"9,299","2,720","1,114","1,363","14,496"
7/31/2025,Adult,Gynaecology,ipdc,"4,358",902,358,240,"5,857"
7/31/2025,Adult,Haematology,ipdc,50,0,0,0,50
7/31/2025,Adult,Hepato-Biliary Surgery,ipdc,23,2,2,2,29
7/31/2025,Adult,Maxillo-Facial,ipdc,825,593,324,102,"1,844"
7/31/2025,Adult,Nephrology,ipdc,28,0,2,0,30
7/31/2025,Adult,Neurology,ipdc,178,56,32,17,283
7/31/2025,Adult,Neurosurgery,ipdc,492,320,262,139,"1,213"
7/31/2025,Adult,Oncology,ipdc,39,0,0,0,39
7/31/2025,Adult,Ophthalmology,ipdc,"7,614","1,924","1,254","1,117","11,908"
7/31/2025,Adult,Orthopaedics,ipdc,"8,749","2,481",940,510,"12,679"
7/31/2025,Adult,Otolaryngology (ENT),ipdc,"2,896","1,369",823,"1,200","6,288"
7/31/2025,Adult,Pain Relief,ipdc,"3,998","1,815",836,494,"7,144"
7/31/2025,Adult,Plastic Surgery,ipdc,"3,688","1,165",626,747,"6,226"
7/31/2025,Adult,Radiology,ipdc,296,1,0,0,297
7/31/2025,Adult,Respiratory Medicine,ipdc,718,236,27,69,"1,050"
7/31/2025,Adult,Rheumatology,ipdc,74,2,0,0,76
7/31/2025,Adult,Small Volume Specialties,ipdc,483,66,11,11,571
7/31/2025,Adult,Urology,ipdc,"6,871","1,702",561,642,"9,775"
7/31/2025,Adult,Vascular Surgery,ipdc,"1,307",701,269,124,"2,401"
7/31/2025,Child,Cardio-Thoracic Surgery,ipdc,43,0,2,0,45
7/31/2025,Child,Clinical Immunology,ipdc,108,66,66,69,309
7/31/2025,Child,Dental Surgery,ipdc,140,48,23,38,249
7/31/2025,Child,General Surgery,ipdc,89,38,5,0,131
7/31/2025,Child,Immunology,ipdc,39,16,7,2,64
7/31/2025,Child,Maxillo-Facial,ipdc,88,78,43,19,228
7/31/2025,Child,Ophthalmology,ipdc,432,282,180,188,"1,082"
7/31/2025,Child,Orthopaedics,ipdc,55,12,16,7,89
7/31/2025,Child,Otolaryngology (ENT),ipdc,832,219,101,111,"1,263"
7/31/2025,Child,Paed Cardiology,ipdc,146,18,12,0,176
7/31/2025,Child,Paed Endocrinology,ipdc,17,4,0,2,23
7/31/2025,Child,Paed Orthopaedic,ipdc,327,115,73,147,662
7/31/2025,Child,Paediatric Dermatology,ipdc,16,8,10,7,41
7/31/2025,Child,Paediatric ENT,ipdc,411,140,34,40,625
7/31/2025,Child,Paediatric Radiology,ipdc,22,15,2,8,47
7/31/2025,Child,Paediatric Respiratory Medicine,ipdc,799,524,263,124,"1,710"
7/31/2025,Child,Paediatric Surgery,ipdc,341,101,55,31,528
7/31/2025,Child,Paediatric Urology,ipdc,192,109,56,69,426
7/31/2025,Child,Paediatrics,ipdc,82,38,8,5,133
7/31/2025,Child,Plastic Surgery,ipdc,201,107,45,59,410
7/31/2025,Child,Rheumatology,ipdc,9,8,4,45,66
7/31/2025,Child,Small Volume Specialties,ipdc,312,79,18,20,429
7/31/2025,Child,Urology,ipdc,181,114,34,16,345
8/28/2025,Adult,Anaesthetics,op,33,5,2,0,40
8/28/2025,Adult,Breast Surgery,op,"3,613",25,0,0,"3,638"
8/28/2025,Adult,Cardio-Thoracic Surgery,op,347,48,22,15,431
8/28/2025,Adult,Cardiology,op,"24,572","11,073","3,486","1,742","40,873"
8/28/2025,Adult,Chemical Pathology,op,50,30,2,0,82
8/28/2025,Adult,Clinical (Medical) Genetics,op,977,693,501,862,"3,033"
8/28/2025,Adult,Clinical Immunology,op,"1,749","1,084",749,260,"3,842"
8/28/2025,Adult,Dermatology,op,"31,447","13,454","8,047","6,680","59,628"
8/28/2025,Adult,Diabetes Mellitus,op,"1,510",261,89,17,"1,877"
8/28/2025,Adult,Endocrinology,op,"10,064","3,892","2,491","5,925","22,372"
8/28/2025,Adult,Gastro-Enterology,op,"13,934","4,613","1,248",432,"20,227"
8/28/2025,Adult,Gastro-Intestinal Surgery,op,768,85,51,0,904
8/28/2025,Adult,General Medicine,op,"7,499","2,793","1,022",934,"12,248"
8/28/2025,Adult,General Surgery,op,"27,883","4,102",952,222,"33,159"
8/28/2025,Adult,Geriatric Medicine,op,"3,754",549,167,30,"4,501"
8/28/2025,Adult,Gynaecology,op,"27,075","6,007",948,51,"34,081"
8/28/2025,Adult,Haematology,op,"7,283","2,880","1,079",522,"11,764"
8/28/2025,Adult,Hepato-Biliary Surgery,op,104,45,24,2,175
8/28/2025,Adult,Infectious Diseases,op,"1,094",164,32,91,"1,381"
8/28/2025,Adult,Maxillo-Facial,op,"2,491",624,117,9,"3,240"
8/28/2025,Adult,Metabolic Medicine,op,69,53,7,0,129
8/28/2025,Adult,Nephrology,op,"2,915",821,223,109,"4,067"
8/28/2025,Adult,Neurology,op,"11,562","5,357","3,150","2,582","22,651"
8/28/2025,Adult,Neurosurgery,op,"4,896","3,248","2,354",649,"11,147"
8/28/2025,Adult,Obstetrics,op,114,0,0,0,114
8/28/2025,Adult,Oncology,op,788,13,6,3,810
8/28/2025,Adult,Ophthalmology,op,"20,276","8,478","4,752","4,064","37,571"
8/28/2025,Adult,Orthopaedics,op,"41,293","17,463","7,152","3,352","69,260"
8/28/2025,Adult,Otolaryngology (ENT),op,"21,662","8,902","2,870","2,069","35,502"
8/28/2025,Adult,Paed Cardiology,op,4,4,11,9,29
8/28/2025,Adult,Paediatrics,op,35,36,41,16,128
8/28/2025,Adult,Pain Relief,op,"7,452","4,266","2,066","1,306","15,089"
8/28/2025,Adult,Pathology,op,54,35,38,61,188
8/28/2025,Adult,Plastic Surgery,op,"10,157","2,553",962,"1,965","15,637"
8/28/2025,Adult,Psychiatry,op,444,74,35,7,559
8/28/2025,Adult,Radiotherapy,op,58,0,0,0,58
8/28/2025,Adult,Respiratory Medicine,op,"13,824","6,433","3,340","2,177","25,775"
8/28/2025,Adult,Rheumatology,op,"8,850","2,815","1,414",621,"13,699"
8/28/2025,Adult,Small Volume Specialties,op,432,96,33,6,567
8/28/2025,Adult,Urology,op,"14,770","6,129","2,172","1,474","24,545"
8/28/2025,Adult,Vascular Surgery,op,"10,087","2,842","1,355",478,"14,762"
8/28/2025,Child,Cardio-Thoracic Surgery,op,24,0,0,0,24
8/28/2025,Child,Clinical (Medical) Genetics,op,42,5,7,2,57
8/28/2025,Child,Clinical Immunology,op,404,220,124,84,832
8/28/2025,Child,Dental Surgery,op,195,71,104,64,434
8/28/2025,Child,Dermatology,op,"1,524",768,572,754,"3,618"
8/28/2025,Child,Developmental Paediatrics,op,466,102,31,51,650
8/28/2025,Child,General Surgery,op,710,255,63,3,"1,031"
8/28/2025,Child,Gynaecology,op,355,120,74,18,567
8/28/2025,Child,Immunology,op,222,94,35,28,379
8/28/2025,Child,Maxillo-Facial,op,254,90,21,0,365
8/28/2025,Child,Ophthalmology,op,"2,120",659,252,387,"3,418"
8/28/2025,Child,Orthopaedics,op,"1,315",494,195,385,"2,388"
8/28/2025,Child,Otolaryngology (ENT),op,"4,751","2,133",955,438,"8,277"
8/28/2025,Child,Paed Cardiology,op,"2,190",877,120,97,"3,284"
8/28/2025,Child,Paed Endocrinology,op,543,192,64,2,801
8/28/2025,Child,Paed Gastro-Enterol,op,526,190,102,132,950
8/28/2025,Child,Paed Haematology,op,312,46,4,0,362
8/28/2025,Child,Paed Nephrology,op,239,142,64,91,536
8/28/2025,Child,Paed Orthopaedic,op,"1,724",734,420,623,"3,501"
8/28/2025,Child,Paediatric Dermatology,op,"3,105","1,764","1,311","1,209","7,389"
8/28/2025,Child,Paediatric ENT,op,"2,529","1,253",806,648,"5,236"
8/28/2025,Child,Paediatric Infectious Diseases,op,28,0,2,2,33
8/28/2025,Child,Paediatric Neurology,op,849,413,290,221,"1,773"
8/28/2025,Child,Paediatric Neurosurgery,op,77,2,0,0,79
8/28/2025,Child,Paediatric Respiratory Medicine,op,763,416,195,83,"1,457"
8/28/2025,Child,Paediatric Surgery,op,"1,453",232,45,2,"1,732"
8/28/2025,Child,Paediatric Urology,op,785,555,191,2,"1,533"
8/28/2025,Child,Paediatrics,op,"12,537","3,485","1,129",462,"17,612"
8/28/2025,Child,Pain Relief,op,48,15,2,0,65
8/28/2025,Child,Plastic Surgery,op,875,254,104,118,"1,351"
8/28/2025,Child,Rheumatology,op,280,143,81,147,651
8/28/2025,Child,Small Volume Specialties,op,529,143,24,13,709
8/28/2025,Child,Urology,op,"1,020",600,341,167,"2,128"
8/28/2025,Adult,Anaesthetics,ipdc,239,23,2,0,264
8/28/2025,Adult,Breast Surgery,ipdc,111,42,18,20,191
8/28/2025,Adult,Cardio-Thoracic Surgery,ipdc,439,174,44,23,681
8/28/2025,Adult,Cardiology,ipdc,"2,900",792,285,68,"4,045"
8/28/2025,Adult,Clinical Immunology,ipdc,559,188,64,25,836
8/28/2025,Adult,Dermatology,ipdc,756,142,70,138,"1,106"
8/28/2025,Adult,Gastro-Enterology,ipdc,320,58,16,20,414
8/28/2025,Adult,Gastro-Intestinal Surgery,ipdc,352,157,120,259,888
8/28/2025,Adult,General Medicine,ipdc,96,7,2,0,104
8/28/2025,Adult,General Surgery,ipdc,"9,222","2,747","1,082","1,375","14,426"
8/28/2025,Adult,Gynaecology,ipdc,"4,316",905,357,221,"5,799"
8/28/2025,Adult,Haematology,ipdc,38,0,0,0,38
8/28/2025,Adult,Hepato-Biliary Surgery,ipdc,19,2,3,2,25
8/28/2025,Adult,Maxillo-Facial,ipdc,656,698,291,116,"1,761"
8/28/2025,Adult,Nephrology,ipdc,37,0,2,0,39
8/28/2025,Adult,Neurology,ipdc,185,53,22,12,273
8/28/2025,Adult,Neurosurgery,ipdc,499,341,260,156,"1,256"
8/28/2025,Adult,Oncology,ipdc,50,0,0,0,50
8/28/2025,Adult,Ophthalmology,ipdc,"7,790","1,915","1,153","1,133","11,990"
8/28/2025,Adult,Orthopaedics,ipdc,"8,347","2,616",929,524,"12,416"
8/28/2025,Adult,Otolaryngology (ENT),ipdc,"2,859","1,410",799,"1,248","6,317"
8/28/2025,Adult,Pain Relief,ipdc,"3,814","1,939",906,520,"7,179"
8/28/2025,Adult,Plastic Surgery,ipdc,"3,679","1,256",624,762,"6,321"
8/28/2025,Adult,Radiology,ipdc,214,2,2,2,220
8/28/2025,Adult,Respiratory Medicine,ipdc,610,248,21,59,937
8/28/2025,Adult,Rheumatology,ipdc,77,2,0,0,79
8/28/2025,Adult,Small Volume Specialties,ipdc,551,80,14,9,654
8/28/2025,Adult,Urology,ipdc,"6,305","1,840",519,628,"9,291"
8/28/2025,Adult,Vascular Surgery,ipdc,"1,314",674,303,133,"2,425"
8/28/2025,Child,Cardio-Thoracic Surgery,ipdc,42,0,2,0,44
8/28/2025,Child,Clinical Immunology,ipdc,100,58,58,68,284
8/28/2025,Child,Dental Surgery,ipdc,119,40,14,31,204
8/28/2025,Child,General Surgery,ipdc,107,41,4,2,154
8/28/2025,Child,Immunology,ipdc,47,13,8,0,68
8/28/2025,Child,Maxillo-Facial,ipdc,50,68,31,4,152
8/28/2025,Child,Ophthalmology,ipdc,417,275,129,170,992
8/28/2025,Child,Orthopaedics,ipdc,60,19,8,8,96
8/28/2025,Child,Otolaryngology (ENT),ipdc,812,261,78,125,"1,276"
8/28/2025,Child,Paed Cardiology,ipdc,147,18,9,2,176
8/28/2025,Child,Paed Endocrinology,ipdc,23,4,2,0,29
8/28/2025,Child,Paed Orthopaedic,ipdc,326,117,71,157,671
8/28/2025,Child,Paediatric Dermatology,ipdc,8,10,4,5,27
8/28/2025,Child,Paediatric ENT,ipdc,326,100,32,32,490
8/28/2025,Child,Paediatric Radiology,ipdc,23,16,2,11,52
8/28/2025,Child,Paediatric Respiratory Medicine,ipdc,754,515,216,103,"1,588"
8/28/2025,Child,Paediatric Surgery,ipdc,276,75,51,21,424
8/28/2025,Child,Paediatric Urology,ipdc,183,107,50,65,405
8/28/2025,Child,Paediatrics,ipdc,80,39,4,2,125
8/28/2025,Child,Plastic Surgery,ipdc,199,86,43,53,381
8/28/2025,Child,Rheumatology,ipdc,13,5,4,20,42
8/28/2025,Child,Small Volume Specialties,ipdc,302,95,25,32,454
8/28/2025,Child,Urology,ipdc,163,111,25,11,309
9/25/2025,Adult,Anaesthetics,op,50,7,4,0,61
9/25/2025,Adult,Breast Surgery,op,"3,801",40,2,0,"3,843"
9/25/2025,Adult,Cardio-Thoracic Surgery,op,343,51,24,16,435
9/25/2025,Adult,Cardiology,op,"24,375","11,363","3,721","1,634","41,093"
9/25/2025,Adult,Chemical Pathology,op,49,24,2,0,75
9/25/2025,Adult,Clinical (Medical) Genetics,op,963,730,532,908,"3,133"
9/25/2025,Adult,Clinical Immunology,op,"1,649","1,101",713,250,"3,713"
9/25/2025,Adult,Clinical Neurophysiology,op,4,28,2,0,34
9/25/2025,Adult,Dermatology,op,"31,896","13,277","8,115","6,951","60,239"
9/25/2025,Adult,Diabetes Mellitus,op,"1,505",283,69,18,"1,875"
9/25/2025,Adult,Endocrinology,op,"9,887","4,100","2,537","5,993","22,517"
9/25/2025,Adult,Gastro-Enterology,op,"13,971","4,762","1,263",503,"20,500"
9/25/2025,Adult,Gastro-Intestinal Surgery,op,775,110,34,0,919
9/25/2025,Adult,General Medicine,op,"7,214","2,932","1,070",934,"12,150"
9/25/2025,Adult,General Surgery,op,"27,607","4,068",952,258,"32,885"
9/25/2025,Adult,Geriatric Medicine,op,"3,766",611,182,28,"4,588"
9/25/2025,Adult,Gynaecology,op,"27,128","6,262",953,58,"34,401"
9/25/2025,Adult,Haematology,op,"7,306","2,957","1,094",479,"11,836"
9/25/2025,Adult,Hepato-Biliary Surgery,op,114,40,16,0,170
9/25/2025,Adult,Infectious Diseases,op,"1,042",154,19,7,"1,222"
9/25/2025,Adult,Maxillo-Facial,op,"2,485",718,138,7,"3,348"
9/25/2025,Adult,Metabolic Medicine,op,80,47,2,0,129
9/25/2025,Adult,Nephrology,op,"2,917",779,220,100,"4,016"
9/25/2025,Adult,Neurology,op,"11,504","5,411","3,116","2,687","22,718"
9/25/2025,Adult,Neurosurgery,op,"4,817","3,393","2,367",778,"11,355"
9/25/2025,Adult,Obstetrics,op,103,0,0,0,103
9/25/2025,Adult,Oncology,op,702,9,0,2,713
9/25/2025,Adult,Ophthalmology,op,"20,150","8,640","4,971","3,835","37,596"
9/25/2025,Adult,Orthopaedics,op,"41,261","18,104","7,527","3,579","70,471"
9/25/2025,Adult,Otolaryngology (ENT),op,"21,652","9,226","2,897","2,040","35,816"
9/25/2025,Adult,Paed Cardiology,op,0,5,5,16,26
9/25/2025,Adult,Paediatrics,op,54,54,43,22,172
9/25/2025,Adult,Pain Relief,op,"7,595","4,450","2,117","1,375","15,537"
9/25/2025,Adult,Pathology,op,52,31,37,64,184
9/25/2025,Adult,Plastic Surgery,op,"10,888","2,682",983,"1,858","16,411"
9/25/2025,Adult,Psychiatry,op,421,62,31,9,523
9/25/2025,Adult,Radiotherapy,op,47,0,0,0,47
9/25/2025,Adult,Respiratory Medicine,op,"13,768","6,645","3,420","2,190","26,021"
9/25/2025,Adult,Rheumatology,op,"8,803","2,862","1,497",664,"13,827"
9/25/2025,Adult,Small Volume Specialties,op,504,73,31,8,617
9/25/2025,Adult,Urology,op,"14,630","5,894","2,112","1,537","24,173"
9/25/2025,Adult,Vascular Surgery,op,"10,055","3,048","1,399",467,"14,969"
9/25/2025,Child,Cardio-Thoracic Surgery,op,22,0,0,0,22
9/25/2025,Child,Clinical (Medical) Genetics,op,42,7,4,0,53
9/25/2025,Child,Clinical Immunology,op,353,211,123,83,770
9/25/2025,Child,Dental Surgery,op,177,81,96,55,409
9/25/2025,Child,Dermatology,op,"1,473",807,548,784,"3,611"
9/25/2025,Child,Developmental Paediatrics,op,432,115,18,25,590
9/25/2025,Child,General Surgery,op,747,262,59,2,"1,070"
9/25/2025,Child,Gynaecology,op,398,128,67,15,608
9/25/2025,Child,Immunology,op,210,92,37,29,368
9/25/2025,Child,Maxillo-Facial,op,233,98,23,0,354
9/25/2025,Child,Ophthalmology,op,"2,074",663,261,365,"3,364"
9/25/2025,Child,Orthopaedics,op,"1,289",500,207,344,"2,340"
9/25/2025,Child,Otolaryngology (ENT),op,"4,397","2,297",823,423,"7,940"
9/25/2025,Child,Paed Cardiology,op,"2,112","1,023",128,112,"3,375"
9/25/2025,Child,Paed Endocrinology,op,540,194,64,2,800
9/25/2025,Child,Paed Gastro-Enterol,op,487,220,98,132,937
9/25/2025,Child,Paed Haematology,op,299,46,4,2,351
9/25/2025,Child,Paed Metabolic Medicine,op,20,0,2,0,22
9/25/2025,Child,Paed Nephrology,op,224,144,54,94,516
9/25/2025,Child,Paed Orthopaedic,op,"1,765",735,388,564,"3,452"
9/25/2025,Child,Paediatric Anaesthetics,op,25,2,0,0,27
9/25/2025,Child,Paediatric Dermatology,op,"3,004","1,718","1,294","1,252","7,268"
9/25/2025,Child,Paediatric ENT,op,"2,374","1,302",728,673,"5,077"
9/25/2025,Child,Paediatric Infectious Diseases,op,35,4,4,2,45
9/25/2025,Child,Paediatric Neurology,op,833,427,271,211,"1,742"
9/25/2025,Child,Paediatric Neurosurgery,op,73,2,0,0,75
9/25/2025,Child,Paediatric Respiratory Medicine,op,692,417,179,70,"1,358"
9/25/2025,Child,Paediatric Surgery,op,"1,401",168,49,0,"1,617"
9/25/2025,Child,Paediatric Urology,op,844,559,199,9,"1,611"
9/25/2025,Child,Paediatrics,op,"12,163","3,609","1,079",549,"17,400"
9/25/2025,Child,Pain Relief,op,40,12,2,0,54
9/25/2025,Child,Plastic Surgery,op,870,243,98,117,"1,328"
9/25/2025,Child,Rheumatology,op,284,161,88,141,674
9/25/2025,Child,Small Volume Specialties,op,486,128,21,11,647
9/25/2025,Child,Urology,op,"1,037",592,351,186,"2,166"
9/25/2025,Child,Vascular Surgery,op,11,12,0,0,23
9/25/2025,Adult,Anaesthetics,ipdc,204,28,2,0,235
9/25/2025,Adult,Breast Surgery,ipdc,99,38,19,18,175
9/25/2025,Adult,Cardio-Thoracic Surgery,ipdc,434,159,57,23,673
9/25/2025,Adult,Cardiology,ipdc,"2,962",857,246,54,"4,120"
9/25/2025,Adult,Clinical Immunology,ipdc,597,250,69,26,942
9/25/2025,Adult,Dermatology,ipdc,776,149,80,141,"1,146"
9/25/2025,Adult,Gastro-Enterology,ipdc,332,67,14,23,437
9/25/2025,Adult,Gastro-Intestinal Surgery,ipdc,358,173,111,274,917
9/25/2025,Adult,General Medicine,ipdc,94,9,2,0,104
9/25/2025,Adult,General Surgery,ipdc,"9,287","2,974","1,040","1,382","14,683"
9/25/2025,Adult,Gynaecology,ipdc,"4,675",988,411,267,"6,341"
9/25/2025,Adult,Haematology,ipdc,32,0,0,0,32
9/25/2025,Adult,Hepato-Biliary Surgery,ipdc,18,2,2,2,24
9/25/2025,Adult,Maxillo-Facial,ipdc,632,727,303,113,"1,776"
9/25/2025,Adult,Nephrology,ipdc,31,0,2,0,33
9/25/2025,Adult,Neurology,ipdc,190,54,24,14,282
9/25/2025,Adult,Neurosurgery,ipdc,494,354,255,189,"1,292"
9/25/2025,Adult,Oncology,ipdc,74,0,0,0,74
9/25/2025,Adult,Ophthalmology,ipdc,"7,872","1,865","1,158","1,097","11,993"
9/25/2025,Adult,Orthopaedics,ipdc,"8,304","2,535",977,560,"12,377"
9/25/2025,Adult,Otolaryngology (ENT),ipdc,"2,890","1,417",793,"1,260","6,360"
9/25/2025,Adult,Pain Relief,ipdc,"3,758","1,959","1,022",560,"7,299"
9/25/2025,Adult,Plastic Surgery,ipdc,"3,807","1,205",647,783,"6,442"
9/25/2025,Adult,Radiology,ipdc,126,0,0,0,126
9/25/2025,Adult,Respiratory Medicine,ipdc,772,264,39,59,"1,134"
9/25/2025,Adult,Rheumatology,ipdc,87,4,0,0,91
9/25/2025,Adult,Small Volume Specialties,ipdc,557,74,25,11,667
9/25/2025,Adult,Urology,ipdc,"6,646","1,895",456,637,"9,634"
9/25/2025,Adult,Vascular Surgery,ipdc,"1,285",689,310,144,"2,428"
9/25/2025,Child,Cardio-Thoracic Surgery,ipdc,48,0,0,0,48
9/25/2025,Child,Clinical Immunology,ipdc,142,59,55,50,306
9/25/2025,Child,Dental Surgery,ipdc,126,59,12,25,222
9/25/2025,Child,General Surgery,ipdc,59,28,7,0,94
9/25/2025,Child,Immunology,ipdc,70,12,8,2,93
9/25/2025,Child,Maxillo-Facial,ipdc,66,62,47,6,182
9/25/2025,Child,Ophthalmology,ipdc,416,271,127,156,971
9/25/2025,Child,Orthopaedics,ipdc,61,13,9,3,85
9/25/2025,Child,Otolaryngology (ENT),ipdc,743,186,83,125,"1,137"
9/25/2025,Child,Paed Cardiology,ipdc,166,22,4,2,195
9/25/2025,Child,Paed Orthopaedic,ipdc,273,103,63,142,581
9/25/2025,Child,Paediatric Dermatology,ipdc,10,4,4,6,25
9/25/2025,Child,Paediatric ENT,ipdc,323,86,28,17,454
9/25/2025,Child,Paediatric Radiology,ipdc,21,18,2,10,51
9/25/2025,Child,Paediatric Respiratory Medicine,ipdc,710,516,268,102,"1,596"
9/25/2025,Child,Paediatric Surgery,ipdc,344,72,35,12,464
9/25/2025,Child,Paediatric Urology,ipdc,184,115,47,63,409
9/25/2025,Child,Paediatrics,ipdc,64,37,4,2,108
9/25/2025,Child,Plastic Surgery,ipdc,218,98,38,41,395
9/25/2025,Child,Rheumatology,ipdc,4,4,4,20,33
9/25/2025,Child,Small Volume Specialties,ipdc,278,77,23,20,397
9/25/2025,Child,Urology,ipdc,196,121,34,13,364
10/30/2025,Adult,Anaesthetics,op,46,8,6,0,61
10/30/2025,Adult,Breast Surgery,op,4294,64,2,0,4361
10/30/2025,Adult,Cardiology,op,24261,11452,3756,1615,41084
10/30/2025,Adult,Cardio-Thoracic Surgery,op,366,44,25,20,455
10/30/2025,Adult,Chemical Pathology,op,51,21,0,0,72
10/30/2025,Adult,Clinical (Medical) Genetics,op,856,649,515,858,2878
10/30/2025,Adult,Clinical Immunology,op,1619,1057,657,263,3596
10/30/2025,Adult,Dermatology,op,30449,13294,8239,7262,59245
10/30/2025,Adult,Diabetes Mellitus,op,1373,285,53,24,1735
10/30/2025,Adult,Endocrinology,op,9813,4429,2469,6093,22804
10/30/2025,Adult,Gastro-Enterology,op,13743,4802,1354,401,20300
10/30/2025,Adult,Gastro-Intestinal Surgery,op,818,128,7,0,954
10/30/2025,Adult,General Medicine,op,7140,2948,1100,922,12109
10/30/2025,Adult,General Surgery,op,27518,3813,942,305,32578
10/30/2025,Adult,Geriatric Medicine,op,3754,645,178,28,4605
10/30/2025,Adult,Gynaecology,op,27483,6492,1000,63,35038
10/30/2025,Adult,Haematology,op,7121,2946,1119,368,11553
10/30/2025,Adult,Hepato-Biliary Surgery,op,104,49,17,0,169
10/30/2025,Adult,Infectious Diseases,op,887,141,29,2,1060
10/30/2025,Adult,Maxillo-Facial,op,2517,608,202,12,3340
10/30/2025,Adult,Metabolic Medicine,op,87,46,11,0,144
10/30/2025,Adult,Nephrology,op,3035,783,189,102,4108
10/30/2025,Adult,Neurology,op,11832,5568,3163,2979,23542
10/30/2025,Adult,Neurosurgery,op,4745,3284,2278,795,11102
10/30/2025,Adult,Obstetrics,op,92,0,0,0,92
10/30/2025,Adult,Oncology,op,795,11,2,2,811
10/30/2025,Adult,Ophthalmology,op,20202,9309,4915,3784,38211
10/30/2025,Adult,Orthopaedics,op,41203,18241,7662,4000,71106
10/30/2025,Adult,Otolaryngology (ENT),op,21202,9015,3178,2124,35519
10/30/2025,Adult,Paed Cardiology,op,0,4,4,19,27
10/30/2025,Adult,Paediatrics,op,61,51,44,28,184
10/30/2025,Adult,Pain Relief,op,7228,4585,2343,1369,15525
10/30/2025,Adult,Pathology,op,60,37,35,66,198
10/30/2025,Adult,Plastic Surgery,op,10809,3114,811,1815,16549
10/30/2025,Adult,Psychiatry,op,455,74,26,18,573
10/30/2025,Adult,Radiotherapy,op,36,0,0,0,36
10/30/2025,Adult,Respiratory Medicine,op,13639,6673,3317,2333,25962
10/30/2025,Adult,Rheumatology,op,8742,2906,1395,772,13815
10/30/2025,Adult,Small Volume Specialties,op,555,75,42,8,679
10/30/2025,Adult,Urology,op,14907,6228,2119,1543,24796
10/30/2025,Adult,Vascular Surgery,op,9941,3145,1250,565,14900
10/30/2025,Child,Clinical (Medical) Genetics,op,33,2,9,2,46
10/30/2025,Child,Clinical Immunology,op,312,218,125,72,727
10/30/2025,Child,Dental Surgery,op,177,74,78,29,358
10/30/2025,Child,Dermatology,op,1473,755,485,790,3504
10/30/2025,Child,Developmental Paediatrics,op,442,123,14,12,591
10/30/2025,Child,General Surgery,op,738,241,74,5,1058
10/30/2025,Child,Gynaecology,op,435,116,55,14,620
10/30/2025,Child,Immunology,op,211,78,26,28,343
10/30/2025,Child,Maxillo-Facial,op,232,76,31,0,339
10/30/2025,Child,Neurology,op,21,0,0,0,21
10/30/2025,Child,Ophthalmology,op,2102,633,261,312,3307
10/30/2025,Child,Orthopaedics,op,1296,478,224,303,2301
10/30/2025,Child,Otolaryngology (ENT),op,4144,2351,791,471,7756
10/30/2025,Child,Paed Cardiology,op,2115,1197,125,126,3563
10/30/2025,Child,Paed Endocrinology,op,546,210,63,2,821
10/30/2025,Child,Paed Gastro-Enterol,op,422,230,95,150,897
10/30/2025,Child,Paed Haematology,op,313,37,6,0,356
10/30/2025,Child,Paed Metabolic Medicine,op,21,0,0,0,21
10/30/2025,Child,Paed Nephrology,op,239,128,65,92,524
10/30/2025,Child,Paed Orthopaedic,op,1772,778,329,531,3411
10/30/2025,Child,Paediatric Anaesthetics,op,25,2,0,0,27
10/30/2025,Child,Paediatric Dermatology,op,2905,1751,1242,1348,7246
10/30/2025,Child,Paediatric ENT,op,2219,1324,615,659,4817
10/30/2025,Child,Paediatric Infectious Diseases,op,38,4,2,2,46
10/30/2025,Child,Paediatric Neurology,op,826,446,249,188,1709
10/30/2025,Child,Paediatric Neurosurgery,op,54,2,0,0,56
10/30/2025,Child,Paediatric Respiratory Medicine,op,684,435,167,44,1331
10/30/2025,Child,Paediatric Surgery,op,1358,135,44,2,1539
10/30/2025,Child,Paediatric Urology,op,878,535,195,15,1623
10/30/2025,Child,Paediatrics,op,12353,3342,1017,574,17286
10/30/2025,Child,Pain Relief,op,35,12,0,0,47
10/30/2025,Child,Plastic Surgery,op,886,213,105,94,1298
10/30/2025,Child,Rheumatology,op,281,168,97,135,681
10/30/2025,Child,Small Volume Specialties,op,488,119,29,11,646
10/30/2025,Child,Urology,op,1022,614,388,144,2169
10/30/2025,Adult,Anaesthetics,ipdc,179,37,2,0,218
10/30/2025,Adult,Breast Surgery,ipdc,108,40,27,19,194
10/30/2025,Adult,Cardio-Thoracic Surgery,ipdc,454,160,54,30,697
10/30/2025,Adult,Cardiology,ipdc,"3,055",893,279,73,"4,300"
