ArchiveDate,Adult_Child,HospitalName,0_6_months,6_12_months,12_18_months,18_plus_months,wait_total,care_type,County,Province
8/28/2025,Adult,Wexford General Hospital,693,249,25,25,991,ipdc,Wexford,Leinster
8/28/2025,Child,Beaumont Hospital,6,0,0,0,6,ipdc,Dublin,Leinster
8/28/2025,Child,Cavan General Hospital,20,0,0,0,20,ipdc,Cavan,Ulster
8/28/2025,Child,Children's Health Ireland,"2,925","1,395",646,667,"5,633",ipdc,Dublin,Leinster
8/28/2025,Child,Coombe Women and Infants University Hospital,1,0,0,0,1,ipdc,Dublin,Leinster
8/28/2025,Child,Cork University Hospital,147,123,17,12,299,ipdc,Cork,Munster
8/28/2025,Child,Cork University Maternity Hospital,3,1,0,0,4,ipdc,Cork,Munster
8/28/2025,Child,Croom Orthopaedic Hospital,2,0,0,0,2,ipdc,Limerick,Munster
8/28/2025,Child,Ennis Hospital,3,0,0,0,3,ipdc,Clare,Munster
8/28/2025,Child,Galway University Hospitals,250,205,92,148,694,ipdc,Galway,Connacht
8/28/2025,Child,Letterkenny University Hospital,26,8,2,0,36,ipdc,Donegal,Ulster
8/28/2025,Child,Mallow General Hospital,1,0,0,0,1,ipdc,Cork,Munster
8/28/2025,Child,Midland Regional Hospital Mullingar,22,8,0,0,30,ipdc,Westmeath,Leinster
8/28/2025,Child,Midland Regional Hospital Portlaoise,3,0,0,0,3,ipdc,Laois,Leinster
8/28/2025,Child,Midland Regional Hospital Tullamore,211,57,0,0,268,ipdc,Offaly,Leinster
8/28/2025,Child,National Orthopaedic Hospital Cappagh,45,11,4,6,66,ipdc,Dublin,Leinster
8/28/2025,Child,Nenagh Hospital,1,0,0,0,1,ipdc,Tipperary,Munster
8/28/2025,Child,Our Lady of Lourdes Hospital Drogheda,35,20,17,9,81,ipdc,Louth,Leinster
8/28/2025,Child,Our Lady's Hospital Navan,1,0,0,0,1,ipdc,Meath,Leinster
8/28/2025,Child,Portiuncula University Hospital,23,0,0,0,23,ipdc,Galway,Connacht
8/28/2025,Child,Roscommon University Hospital,3,0,0,0,3,ipdc,Roscommon,Connacht
8/28/2025,Child,Royal Victoria Eye and Ear Hospital,43,27,10,16,96,ipdc,Dublin,Leinster
8/28/2025,Child,Sligo University Hospital,98,39,7,9,152,ipdc,Sligo,Connacht
8/28/2025,Child,South Infirmary Victoria University Hospital,210,37,13,7,268,ipdc,Cork,Munster
8/28/2025,Child,St. Luke's General Hospital Kilkenny,8,1,0,0,9,ipdc,Kilkenny,Leinster
8/28/2025,Child,Tipperary University Hospital,21,1,0,0,22,ipdc,Tipperary,Munster
8/28/2025,Child,University Hospital Kerry,10,2,0,0,12,ipdc,Kerry,Munster
8/28/2025,Child,University Hospital Limerick,247,75,18,6,346,ipdc,Limerick,Munster
8/28/2025,Child,University Hospital Waterford,205,61,44,44,353,ipdc,Waterford,Munster
8/28/2025,Child,Wexford General Hospital,9,0,0,0,9,ipdc,Wexford,Leinster
9/25/2025,Adult,Bantry General Hospital,774,152,0,2,928,op,Cork,Munster
9/25/2025,Adult,Beaumont Hospital,27759,12519,5580,1360,47217,op,Dublin,Leinster
9/25/2025,Adult,Cavan General Hospital,4571,1328,129,29,6057,op,Cavan,Ulster
9/25/2025,Adult,Connolly Hospital Blanchardstown,6884,1405,328,247,8863,op,Dublin,Leinster
9/25/2025,Adult,Coombe Women and Infants University Hospital,2380,995,167,3,3545,op,Dublin,Leinster
9/25/2025,Adult,Cork University Hospital,13799,4344,1545,623,20310,op,Cork,Munster
9/25/2025,Adult,Cork University Maternity Hospital,2042,226,71,0,2339,op,Cork,Munster
9/25/2025,Adult,Croom Orthopaedic Hospital,3370,1975,1053,456,6854,op,Limerick,Munster
9/25/2025,Adult,Ennis Hospital,455,327,296,193,1270,op,Clare,Munster
9/25/2025,Adult,Galway University Hospitals,26741,9647,4522,5665,46574,op,Galway,Connacht
9/25/2025,Adult,Letterkenny University Hospital,9739,3156,1394,442,14730,op,Donegal,Ulster
9/25/2025,Adult,Louth County Hospital,1821,744,218,0,2783,op,Louth,Leinster
9/25/2025,Adult,Mallow General Hospital,2300,1102,543,292,4237,op,Cork,Munster
9/25/2025,Adult,Mater Misericordiae University Hospital,26727,8304,3456,3181,41669,op,Dublin,Leinster
9/25/2025,Adult,Mayo University Hospital,4371,1419,432,235,6457,op,Mayo,Connacht
9/25/2025,Adult,Mercy University Hospital,3532,1374,548,164,5618,op,Cork,Munster
9/25/2025,Adult,Midland Regional Hospital Mullingar,4969,1602,738,949,8258,op,Westmeath,Leinster
9/25/2025,Adult,Midland Regional Hospital Portlaoise,2804,686,247,168,3905,op,Laois,Leinster
9/25/2025,Adult,Midland Regional Hospital Tullamore,11533,3551,475,0,15559,op,Offaly,Leinster
9/25/2025,Adult,Naas General Hospital,7223,2754,1169,470,11617,op,Kildare,Leinster
9/25/2025,Adult,National Maternity Hospital (Holles Street),2264,871,149,0,3284,op,Dublin,Leinster
9/25/2025,Adult,National Orthopaedic Hospital Cappagh,1402,700,575,333,3010,op,Dublin,Leinster
9/25/2025,Adult,Nenagh Hospital,396,305,221,246,1168,op,Tipperary,Munster
9/25/2025,Adult,Our Lady of Lourdes Hospital Drogheda,9820,4798,2181,696,17495,op,Louth,Leinster
9/25/2025,Adult,Our Lady's Hospital Navan,4333,1761,526,93,6712,op,Meath,Leinster
9/25/2025,Adult,Portiuncula University Hospital,2172,598,148,8,2925,op,Galway,Connacht
9/25/2025,Adult,Roscommon University Hospital,3375,911,183,6,4474,op,Roscommon,Connacht
9/25/2025,Adult,Rotunda Hospital,4124,1134,45,1,5304,op,Dublin,Leinster
9/25/2025,Adult,Royal Victoria Eye and Ear Hospital,6800,3327,1619,913,12659,op,Dublin,Leinster
9/25/2025,Adult,Sligo University Hospital,8400,2314,1152,1347,13212,op,Sligo,Connacht
9/25/2025,Adult,South Infirmary Victoria University Hospital,14753,6542,3884,4330,29510,op,Cork,Munster
9/25/2025,Adult,St. Columcille's Hospital,2218,1286,1126,5220,9850,op,Dublin,Leinster
9/25/2025,Adult,St. James's Hospital,17887,4954,1889,1054,25784,op,Dublin,Leinster
9/25/2025,Adult,St. John's Hospital Limerick,291,196,2,0,489,op,Limerick,Munster
9/25/2025,Adult,St. Luke's General Hospital Kilkenny,3344,1102,636,487,5570,op,Kilkenny,Leinster
9/25/2025,Adult,St. Michael's Hospital,3271,1034,825,361,5491,op,Dublin,Leinster
9/25/2025,Adult,St. Vincent's University Hospital,20140,7367,4335,2520,34361,op,Dublin,Leinster
9/25/2025,Adult,Tallaght University Hospital,13854,7647,2650,1062,25214,op,Dublin,Leinster
9/25/2025,Adult,Tipperary University Hospital,2426,860,434,110,3830,op,Tipperary,Munster
9/25/2025,Adult,University Hospital Kerry,7666,2508,990,117,11282,op,Kerry,Munster
9/25/2025,Adult,University Hospital Limerick,16660,5057,2246,1042,25005,op,Limerick,Munster
9/25/2025,Adult,University Hospital Waterford,22761,11247,5446,4846,44299,op,Waterford,Munster
9/25/2025,Adult,Wexford General Hospital,3782,906,46,6,4740,op,Wexford,Leinster
9/25/2025,Child,Beaumont Hospital,41,11,3,1,56,op,Dublin,Leinster
9/25/2025,Child,Cavan General Hospital,420,222,80,0,723,op,Cavan,Ulster
9/25/2025,Child,Children's Health Ireland,18192,7985,3647,3405,33229,op,Dublin,Leinster
9/25/2025,Child,Coombe Women and Infants University Hospital,25,3,1,0,29,op,Dublin,Leinster
9/25/2025,Child,Cork University Hospital,3211,904,280,132,4527,op,Cork,Munster
9/25/2025,Child,Cork University Maternity Hospital,35,1,0,0,36,op,Cork,Munster
9/25/2025,Child,Croom Orthopaedic Hospital,163,8,2,2,176,op,Limerick,Munster
9/25/2025,Child,Ennis Hospital,14,19,5,3,41,op,Clare,Munster
9/25/2025,Child,Galway University Hospitals,2806,1127,325,743,5002,op,Galway,Connacht
9/25/2025,Child,Letterkenny University Hospital,1094,313,163,29,1599,op,Donegal,Ulster
9/25/2025,Child,Mallow General Hospital,155,47,47,120,368,op,Cork,Munster
9/25/2025,Child,Mayo University Hospital,668,207,62,40,977,op,Mayo,Connacht
9/25/2025,Child,Mercy University Hospital,5,1,0,0,6,op,Cork,Munster
9/25/2025,Child,Midland Regional Hospital Mullingar,762,212,67,4,1046,op,Westmeath,Leinster
9/25/2025,Child,Midland Regional Hospital Portlaoise,906,482,295,91,1774,op,Laois,Leinster
9/25/2025,Child,Midland Regional Hospital Tullamore,792,343,2,0,1137,op,Offaly,Leinster
9/25/2025,Child,Naas General Hospital,10,2,0,0,12,op,Kildare,Leinster
9/25/2025,Child,National Maternity Hospital (Holles Street),35,0,0,0,35,op,Dublin,Leinster
9/25/2025,Child,National Orthopaedic Hospital Cappagh,68,52,23,9,152,op,Dublin,Leinster
9/25/2025,Child,Nenagh Hospital,15,4,0,1,21,op,Tipperary,Munster
9/25/2025,Child,Our Lady of Lourdes Hospital Drogheda,1786,1136,689,309,3919,op,Louth,Leinster
9/25/2025,Child,Our Lady's Hospital Navan,2,0,0,0,2,op,Meath,Leinster
9/25/2025,Child,Portiuncula University Hospital,525,39,0,0,564,op,Galway,Connacht
9/25/2025,Child,Roscommon University Hospital,128,82,34,0,244,op,Roscommon,Connacht
9/25/2025,Child,Rotunda Hospital,26,3,0,0,29,op,Dublin,Leinster
9/25/2025,Child,Royal Victoria Eye and Ear Hospital,332,163,115,77,687,op,Dublin,Leinster
9/25/2025,Child,Sligo University Hospital,1079,230,75,176,1560,op,Sligo,Connacht
9/25/2025,Child,South Infirmary Victoria University Hospital,1667,746,460,435,3307,op,Cork,Munster
9/25/2025,Child,St. Luke's General Hospital Kilkenny,360,29,10,28,426,op,Kilkenny,Leinster
9/25/2025,Child,Tallaght University Hospital,3,2,0,1,6,op,Dublin,Leinster
9/25/2025,Child,Tipperary University Hospital,366,92,26,0,484,op,Tipperary,Munster
9/25/2025,Child,University Hospital Kerry,699,296,114,39,1148,op,Kerry,Munster
9/25/2025,Child,University Hospital Limerick,2360,933,420,267,3980,op,Limerick,Munster
9/25/2025,Child,University Hospital Waterford,2050,951,422,339,3762,op,Waterford,Munster
9/25/2025,Child,Wexford General Hospital,664,334,2,0,999,op,Wexford,Leinster
9/25/2025,Adult,Bantry General Hospital,33,0,0,0,33,ipdc,Cork,Munster
9/25/2025,Adult,Beaumont Hospital,"5,233","2,538","1,362",868,"10,001",ipdc,Dublin,Leinster
9/25/2025,Adult,Cavan General Hospital,438,16,0,0,454,ipdc,Cavan,Ulster
9/25/2025,Adult,Connolly Hospital Blanchardstown,"1,353",215,23,0,"1,591",ipdc,Dublin,Leinster
9/25/2025,Adult,Coombe Women and Infants University Hospital,89,20,0,0,108,ipdc,Dublin,Leinster
9/25/2025,Adult,Cork University Hospital,974,325,123,64,"1,486",ipdc,Cork,Munster
9/25/2025,Adult,Cork University Maternity Hospital,536,79,6,1,622,ipdc,Cork,Munster
9/25/2025,Adult,Croom Orthopaedic Hospital,675,191,0,0,866,ipdc,Limerick,Munster
9/25/2025,Adult,Ennis Hospital,430,116,3,0,550,ipdc,Clare,Munster
9/25/2025,Adult,Galway University Hospitals,"5,540","2,913","1,543","1,634","11,631",ipdc,Galway,Connacht
9/25/2025,Adult,Kilcreene Regional Orthopaedic Hospital,536,208,21,0,765,ipdc,Kilkenny,Leinster
9/25/2025,Adult,Letterkenny University Hospital,"1,508",304,81,70,"1,963",ipdc,Donegal,Ulster
9/25/2025,Adult,Louth County Hospital,514,135,0,0,649,ipdc,Louth,Leinster
9/25/2025,Adult,Mallow General Hospital,291,81,13,2,387,ipdc,Cork,Munster
9/25/2025,Adult,Mater Misericordiae University Hospital,"5,928","1,695",866,"1,405","9,894",ipdc,Dublin,Leinster
9/25/2025,Adult,Mayo University Hospital,967,143,32,8,"1,150",ipdc,Mayo,Connacht
9/25/2025,Adult,Mercy University Hospital,707,192,16,15,931,ipdc,Cork,Munster
9/25/2025,Adult,Midland Regional Hospital Mullingar,485,46,10,2,542,ipdc,Westmeath,Leinster
9/25/2025,Adult,Midland Regional Hospital Portlaoise,222,51,26,15,313,ipdc,Laois,Leinster
9/25/2025,Adult,Midland Regional Hospital Tullamore,"1,177",500,179,17,"1,874",ipdc,Offaly,Leinster
9/25/2025,Adult,Naas General Hospital,197,62,2,0,261,ipdc,Kildare,Leinster
9/25/2025,Adult,National Maternity Hospital (Holles Street),219,87,48,64,418,ipdc,Dublin,Leinster
9/25/2025,Adult,National Orthopaedic Hospital Cappagh,"1,622",389,60,1,"2,072",ipdc,Dublin,Leinster
9/25/2025,Adult,Nenagh Hospital,"1,126",404,200,4,"1,734",ipdc,Tipperary,Munster
9/25/2025,Adult,Our Lady of Lourdes Hospital Drogheda,591,284,150,77,"1,103",ipdc,Louth,Leinster
9/25/2025,Adult,Our Lady's Hospital Navan,640,86,5,2,733,ipdc,Meath,Leinster
9/25/2025,Adult,Portiuncula University Hospital,397,92,53,8,550,ipdc,Galway,Connacht
9/25/2025,Adult,Roscommon University Hospital,382,102,38,77,600,ipdc,Roscommon,Connacht
9/25/2025,Adult,Rotunda Hospital,426,69,9,9,513,ipdc,Dublin,Leinster
9/25/2025,Adult,Royal Victoria Eye and Ear Hospital,"2,192",436,228,273,"3,129",ipdc,Dublin,Leinster
9/25/2025,Adult,Sligo University Hospital,"1,604",510,304,303,"2,721",ipdc,Sligo,Connacht
9/25/2025,Adult,South Infirmary Victoria University Hospital,"2,713",731,482,534,"4,460",ipdc,Cork,Munster
9/25/2025,Adult,St. Columcille's Hospital,346,52,10,21,429,ipdc,Dublin,Leinster
9/25/2025,Adult,St. James's Hospital,"3,605","1,183",508,484,"5,780",ipdc,Dublin,Leinster
9/25/2025,Adult,St. John's Hospital Limerick,584,263,1,0,848,ipdc,Limerick,Munster
9/25/2025,Adult,St. Luke's General Hospital Kilkenny,581,125,67,37,810,ipdc,Kilkenny,Leinster
9/25/2025,Adult,St. Michael's Hospital,835,234,90,13,"1,173",ipdc,Dublin,Leinster
9/25/2025,Adult,St. Vincent's University Hospital,"2,526",735,260,179,"3,700",ipdc,Dublin,Leinster
9/25/2025,Adult,Tallaght University Hospital,"3,071",941,470,327,"4,809",ipdc,Dublin,Leinster
9/25/2025,Adult,Tipperary University Hospital,398,37,11,0,445,ipdc,Tipperary,Munster
9/25/2025,Adult,University Hospital Kerry,359,34,0,0,393,ipdc,Kerry,Munster
9/25/2025,Adult,University Hospital Limerick,"1,672",995,381,286,"3,334",ipdc,Limerick,Munster
9/25/2025,Adult,University Hospital Waterford,"2,981",827,363,818,"4,989",ipdc,Waterford,Munster
9/25/2025,Adult,Wexford General Hospital,694,288,18,20,"1,020",ipdc,Wexford,Leinster
9/25/2025,Child,Beaumont Hospital,7,0,0,0,7,ipdc,Dublin,Leinster
9/25/2025,Child,Cavan General Hospital,26,0,0,0,26,ipdc,Cavan,Ulster
9/25/2025,Child,Children's Health Ireland,"2,923","1,383",648,578,"5,532",ipdc,Dublin,Leinster
9/25/2025,Child,Coombe Women and Infants University Hospital,1,0,0,0,1,ipdc,Dublin,Leinster
9/25/2025,Child,Cork University Hospital,167,120,26,9,322,ipdc,Cork,Munster
9/25/2025,Child,Cork University Maternity Hospital,1,0,0,0,1,ipdc,Cork,Munster
9/25/2025,Child,Croom Orthopaedic Hospital,1,0,0,0,1,ipdc,Limerick,Munster
9/25/2025,Child,Ennis Hospital,7,0,0,0,7,ipdc,Clare,Munster
9/25/2025,Child,Galway University Hospitals,218,153,102,141,615,ipdc,Galway,Connacht
9/25/2025,Child,Letterkenny University Hospital,17,4,4,1,27,ipdc,Donegal,Ulster
9/25/2025,Child,Mallow General Hospital,2,0,0,0,2,ipdc,Cork,Munster
9/25/2025,Child,Mayo University Hospital,3,0,0,0,3,ipdc,Mayo,Connacht
9/25/2025,Child,Midland Regional Hospital Mullingar,23,8,0,0,31,ipdc,Westmeath,Leinster
9/25/2025,Child,Midland Regional Hospital Tullamore,174,39,0,0,213,ipdc,Offaly,Leinster
9/25/2025,Child,National Orthopaedic Hospital Cappagh,43,5,5,3,55,ipdc,Dublin,Leinster
9/25/2025,Child,Nenagh Hospital,2,0,0,0,2,ipdc,Tipperary,Munster
9/25/2025,Child,Our Lady of Lourdes Hospital Drogheda,36,18,18,9,82,ipdc,Louth,Leinster
9/25/2025,Child,Our Lady's Hospital Navan,1,0,0,0,1,ipdc,Meath,Leinster
9/25/2025,Child,Portiuncula University Hospital,9,2,0,0,11,ipdc,Galway,Connacht
9/25/2025,Child,Roscommon University Hospital,4,0,0,0,4,ipdc,Roscommon,Connacht
9/25/2025,Child,Royal Victoria Eye and Ear Hospital,48,22,15,16,101,ipdc,Dublin,Leinster
9/25/2025,Child,Sligo University Hospital,99,31,9,7,145,ipdc,Sligo,Connacht
9/25/2025,Child,South Infirmary Victoria University Hospital,218,37,10,4,270,ipdc,Cork,Munster
9/25/2025,Child,St. Luke's General Hospital Kilkenny,3,0,0,0,3,ipdc,Kilkenny,Leinster
9/25/2025,Child,Tipperary University Hospital,2,0,0,0,2,ipdc,Tipperary,Munster
9/25/2025,Child,University Hospital Kerry,10,2,0,0,12,ipdc,Kerry,Munster
9/25/2025,Child,University Hospital Limerick,241,89,21,6,357,ipdc,Limerick,Munster
9/25/2025,Child,University Hospital Waterford,229,52,46,43,370,ipdc,Waterford,Munster
9/25/2025,Child,Wexford General Hospital,8,0,0,0,8,ipdc,Wexford,Leinster
10/30/2025,Adult,Bantry General Hospital,770,221,0,0,991,op,Cork,Munster
10/30/2025,Adult,Beaumont Hospital,27717,13893,5537,1646,48792,op,Dublin,Leinster
10/30/2025,Adult,Cavan General Hospital,4540,1098,131,2,5771,op,Cavan,Ulster
10/30/2025,Adult,Connolly Hospital Blanchardstown,6430,1389,839,412,9070,op,Dublin,Leinster
10/30/2025,Adult,Coombe Women and Infants University Hospital,2448,1144,218,3,3813,op,Dublin,Leinster
10/30/2025,Adult,Cork University Hospital,14212,4374,1578,390,20554,op,Cork,Munster
10/30/2025,Adult,Cork University Maternity Hospital,2179,197,15,2,2392,op,Cork,Munster
10/30/2025,Adult,Croom Orthopaedic Hospital,3475,2047,980,456,6958,op,Limerick,Munster
10/30/2025,Adult,Ennis Hospital,474,321,273,239,1307,op,Clare,Munster
10/30/2025,Adult,Galway University Hospitals,26464,9623,4393,5929,46409,op,Galway,Connacht
10/30/2025,Adult,Letterkenny University Hospital,9653,3069,1255,479,14457,op,Donegal,Ulster
10/30/2025,Adult,Louth County Hospital,1610,723,234,0,2567,op,Louth,Leinster
10/30/2025,Adult,Mallow General Hospital,2169,1115,492,367,4142,op,Cork,Munster
10/30/2025,Adult,Mater Misericordiae University Hospital,26028,8845,3367,3252,41491,op,Dublin,Leinster
10/30/2025,Adult,Mayo University Hospital,4475,1489,443,243,6650,op,Mayo,Connacht
10/30/2025,Adult,Mercy University Hospital,3570,1340,433,141,5483,op,Cork,Munster
10/30/2025,Adult,Midland Regional Hospital Mullingar,4878,1569,749,963,8159,op,Westmeath,Leinster
10/30/2025,Adult,Midland Regional Hospital Portlaoise,2837,658,270,170,3935,op,Laois,Leinster
10/30/2025,Adult,Midland Regional Hospital Tullamore,11791,3783,621,0,16196,op,Offaly,Leinster
10/30/2025,Adult,Naas General Hospital,7016,2923,1348,533,11820,op,Kildare,Leinster
10/30/2025,Adult,National Maternity Hospital (Holles Street),2324,832,160,1,3317,op,Dublin,Leinster
10/30/2025,Adult,National Orthopaedic Hospital Cappagh,1422,619,578,344,2962,op,Dublin,Leinster
10/30/2025,Adult,Nenagh Hospital,384,321,225,269,1199,op,Tipperary,Munster
10/30/2025,Adult,Our Lady of Lourdes Hospital Drogheda,9866,4547,2284,680,17377,op,Louth,Leinster
10/30/2025,Adult,Our Lady's Hospital Navan,4481,1831,566,126,7003,op,Meath,Leinster
10/30/2025,Adult,Portiuncula University Hospital,2162,632,182,0,2976,op,Galway,Connacht
10/30/2025,Adult,Roscommon University Hospital,3185,991,78,5,4259,op,Roscommon,Connacht
10/30/2025,Adult,Rotunda Hospital,4182,1150,55,1,5388,op,Dublin,Leinster
10/30/2025,Adult,Royal Victoria Eye and Ear Hospital,6948,3578,1828,955,13309,op,Dublin,Leinster
10/30/2025,Adult,Sligo University Hospital,8116,2503,1067,1313,12999,op,Sligo,Connacht
10/30/2025,Adult,South Infirmary Victoria University Hospital,14808,6618,3945,4528,29899,op,Cork,Munster
10/30/2025,Adult,St. Columcille's Hospital,2230,1243,1148,5303,9923,op,Dublin,Leinster
10/30/2025,Adult,St. James's Hospital,17543,4836,1922,1037,25338,op,Dublin,Leinster
10/30/2025,Adult,St. John's Hospital Limerick,308,180,6,0,493,op,Limerick,Munster
10/30/2025,Adult,St. Luke's General Hospital Kilkenny,3340,1094,634,522,5590,op,Kilkenny,Leinster
10/30/2025,Adult,St. Michael's Hospital,3299,1085,777,443,5605,op,Dublin,Leinster
10/30/2025,Adult,St. Vincent's University Hospital,19943,7156,4114,2743,33956,op,Dublin,Leinster
10/30/2025,Adult,Tallaght University Hospital,13670,7531,2692,1063,24956,op,Dublin,Leinster
10/30/2025,Adult,Tipperary University Hospital,2518,919,455,142,4034,op,Tipperary,Munster
10/30/2025,Adult,University Hospital Kerry,7322,2576,987,259,11145,op,Kerry,Munster
10/30/2025,Adult,University Hospital Limerick,16748,4917,2067,825,24557,op,Limerick,Munster
10/30/2025,Adult,University Hospital Waterford,22333,11178,5457,4771,43738,op,Waterford,Munster
10/30/2025,Adult,Wexford General Hospital,3972,868,55,2,4896,op,Wexford,Leinster
10/30/2025,Child,Beaumont Hospital,34,12,5,0,51,op,Dublin,Leinster
10/30/2025,Child,Cavan General Hospital,378,114,44,0,536,op,Cavan,Ulster
10/30/2025,Child,Children's Health Ireland,18043,8010,3408,3378,32838,op,Dublin,Leinster
10/30/2025,Child,Coombe Women and Infants University Hospital,29,1,0,0,30,op,Dublin,Leinster
10/30/2025,Child,Cork University Hospital,3208,983,275,112,4578,op,Cork,Munster
10/30/2025,Child,Cork University Maternity Hospital,43,0,0,0,43,op,Cork,Munster
10/30/2025,Child,Croom Orthopaedic Hospital,148,8,2,2,161,op,Limerick,Munster
10/30/2025,Child,Ennis Hospital,13,21,7,2,43,op,Clare,Munster
10/30/2025,Child,Galway University Hospitals,2876,1120,351,654,5002,op,Galway,Connacht
10/30/2025,Child,Letterkenny University Hospital,1012,327,131,5,1475,op,Donegal,Ulster
10/30/2025,Child,Mallow General Hospital,139,59,39,118,356,op,Cork,Munster
10/30/2025,Child,Mayo University Hospital,658,213,64,46,981,op,Mayo,Connacht
10/30/2025,Child,Mercy University Hospital,4,1,0,0,5,op,Cork,Munster
10/30/2025,Child,Midland Regional Hospital Mullingar,798,204,55,9,1065,op,Westmeath,Leinster
10/30/2025,Child,Midland Regional Hospital Portlaoise,872,459,274,113,1718,op,Laois,Leinster
10/30/2025,Child,Midland Regional Hospital Tullamore,771,347,2,0,1120,op,Offaly,Leinster
10/30/2025,Child,Naas General Hospital,8,3,0,0,11,op,Kildare,Leinster
10/30/2025,Child,National Maternity Hospital (Holles Street),38,0,0,0,38,op,Dublin,Leinster
10/30/2025,Child,National Orthopaedic Hospital Cappagh,57,38,26,6,127,op,Dublin,Leinster
10/30/2025,Child,Nenagh Hospital,14,3,0,1,18,op,Tipperary,Munster
10/30/2025,Child,Our Lady of Lourdes Hospital Drogheda,1766,1120,672,309,3867,op,Louth,Leinster
